state_code,state_name,district_code,district_name,complex_code,complex_name,court_numbers,flag
3,Karnataka,4,KALABURAGI,1030033,Court Complex-Jevargi,"7,16",Y
3,Karnataka,4,KALABURAGI,1030034,Court Complex- Afzalpur,"14,17",Y
3,Karnataka,4,KALABURAGI,1030035,Court Complex Shahabad,19,Y
3,Karnataka,25,KODAGU,1030167,COURT COMPLEX KUSHALNAGAR,12,Y
3,Karnataka,25,KODAGU,1030168,Court Complex  Ponnampet,11,Y
3,Karnataka,25,KODAGU,1030169,Court Complex- Virajpet,"6,7,8",Y
3,Karnataka,25,KODAGU,1030170,District Court Complex-Kodagu,"1,2,3,4,9,13",Y
3,Karnataka,25,KODAGU,1030171,Court Complex- Somwarpet,"5,10",Y
3,Karnataka,19,KOLAR,1030128,Court Complex-Bangarpet,6,Y
3,Karnataka,19,KOLAR,1030129,Court Complex-Mulbagal,"4,13",Y
3,Karnataka,19,KOLAR,1030130,Court Complex-KGF,"9,10",Y
3,Karnataka,19,KOLAR,1030131,Court Complex-Malur,"7,8",Y
3,Karnataka,19,KOLAR,1030132,Court Complex-Srinivaspur,5,Y
3,Karnataka,19,KOLAR,1030133,District Court Complex-Kolar,"1,2,3,11,12",Y
3,Karnataka,7,KOPPAL,1030046,Court Complex-Yelbarga,"4,5",Y
3,Karnataka,7,KOPPAL,1030047,District Court Complex-Koppal,"1,2,3,9,12",Y
3,Karnataka,7,KOPPAL,1030048,Court Complex-Kushtagi,"6,10",Y
3,Karnataka,7,KOPPAL,1030049,Court Complex-Gangavathi,"7,8,11",Y
3,Karnataka,22,MANDYA,1030146,Court Complex- Nagamangala,"9,10",Y
3,Karnataka,22,MANDYA,1030147,District Court Complex-Mandya,"1,2,3,4,19,20",Y
3,Karnataka,22,MANDYA,1030148,Court Complex- Maddur,"5,6",Y
3,Karnataka,22,MANDYA,1030149,Court Complex-Pandavapura,"11,12",Y
3,Karnataka,22,MANDYA,1030150,Court Complex-Malavalli,"16,17",Y
3,Karnataka,22,MANDYA,1030151,Court Complex- Srirangapatna,"13,14,15,18",Y
3,Karnataka,22,MANDYA,1030152,Court Complex- Krishnarajapet,"7,8",Y
3,Karnataka,26,MYSURU,1030172,Court Complex- Nanjangud,"11,12",Y
3,Karnataka,26,MYSURU,1030173,"Law Court Complex, Mysuru","3,4,5,6,8,18,19",Y
3,Karnataka,26,MYSURU,1030174,Court Complex- KrishnarajaNagar,"13,14",Y
3,Karnataka,26,MYSURU,1030175,Court Complex- T.Narasipura,"15,16",Y
3,Karnataka,26,MYSURU,1030176,Court Complex- Hunsur,"20,21,28",Y
3,Karnataka,26,MYSURU,1030177,"Double Road Court Complex, Mysuru","1,2",Y
3,Karnataka,26,MYSURU,1030178,Court Complex- Heggadadevankote,"7,26",Y
3,Karnataka,26,MYSURU,1030179,"ADR COURT COMPLEX, MYSURU","9,10,22,24,25,27",Y
3,Karnataka,26,MYSURU,1030180,Court Complex- Periyapatna,"17,23",Y
3,Karnataka,6,RAICHUR,1030041,Court Complex-Manvi,"5,13",Y
3,Karnataka,6,RAICHUR,1030042,Court Complex-Devadurga,"6,12",Y
3,Karnataka,6,RAICHUR,1030043,Court Complex-Sindhanur,"4,9,14",Y
3,Karnataka,6,RAICHUR,1030044,Court Complex-Lingasugur,"7,8",Y
3,Karnataka,6,RAICHUR,1030045,District Court Complex-Raichur,"1,2,3,10,11",Y
3,Karnataka,28,RAMANAGARA,1030185,Court Complex- Chennapatna,"5,8",Y
3,Karnataka,28,RAMANAGARA,1030186,District Court Complex Ramanagar,"1,2,3,11,12",Y
3,Karnataka,28,RAMANAGARA,1030187,Court Complex- Kanakapura,"6,7,10",Y
3,Karnataka,28,RAMANAGARA,1030188,Court Complex- Magadi,"4,9",Y
3,Karnataka,15,SHIVAMOGGA,1030101,Court Complex-Hosanagar,"5,23",Y
3,Karnataka,15,SHIVAMOGGA,1030102,Court Complex- Sorab,"7,8",Y
3,Karnataka,15,SHIVAMOGGA,1030103,Court Complex-Sagar,"10,11,12,13",Y
3,Karnataka,15,SHIVAMOGGA,1030104,Court Complex-Bhadravati,"14,15,18",Y
3,Karnataka,15,SHIVAMOGGA,1030105,Court Complex- Thirthahalli,"9,20",Y
3,Karnataka,15,SHIVAMOGGA,1030106,Court Complex- Shikaripura,"6,22",Y
3,Karnataka,15,SHIVAMOGGA,1030107,District Court Complex-Shimoga,"1,2,3,4,17,19,21",Y
3,Karnataka,18,TUMAKURU,1030118,Court Complex- Gubbi,"5,6",Y
3,Karnataka,18,TUMAKURU,1030119,Court Complex- Koratagere,4,Y
3,Karnataka,18,TUMAKURU,1030120,District Court Complex-Tumakuru,"1,2,3,13,17",Y
3,Karnataka,18,TUMAKURU,1030121,Court Complex- Madhugiri,"23,24,25,26",Y
3,Karnataka,18,TUMAKURU,1030122,Court Complex- C.N.Halli,"12,19",Y
3,Karnataka,18,TUMAKURU,1030123,Court Complex- Kunigal,"10,11",Y
3,Karnataka,18,TUMAKURU,1030124,Court Complex- Turuvekere,"14,15",Y
3,Karnataka,18,TUMAKURU,1030125,Court Complex- Pavagada,"9,18",Y
3,Karnataka,18,TUMAKURU,1030126,Court Complex- Sira,"7,8",Y
3,Karnataka,18,TUMAKURU,1030127,Court Complex Tiptur,"20,21,22",Y
3,Karnataka,16,UDUPI,1030108,District Court Complex-Udupi,"1,2,3,4,11,12",Y
3,Karnataka,16,UDUPI,1030109,Court Complex- Karkala,"5,6",Y
3,Karnataka,16,UDUPI,1030110,Court Complex- Kundapur,"7,8,9,10",Y
3,Karnataka,16,UDUPI,1030211,COURT COMPLEX -BAINDURU,13,Y
3,Karnataka,10,UTTARA KANNADA,1030061,Court Complex- Honnavar,"4,5",Y
3,Karnataka,10,UTTARA KANNADA,1030062,Court Complex- Dandeli,17,Y
3,Karnataka,10,UTTARA KANNADA,1030063,Court Complex- Siddapur,8,Y
3,Karnataka,10,UTTARA KANNADA,1030064,Court Complex- Haliyal,"6,22",Y
3,Karnataka,10,UTTARA KANNADA,1030065,Court Complex- Kumta,"9,10",Y
3,Karnataka,10,UTTARA KANNADA,1030066,Court Complex- Mundgod,13,Y
3,Karnataka,10,UTTARA KANNADA,1030067,Court Complex- Sirsi,"14,15,18",Y
3,Karnataka,10,UTTARA KANNADA,1030068,Court Complex- Yellapur,"11,12",Y
3,Karnataka,10,UTTARA KANNADA,1030069,Court Complex- Bhatkal,"16,21",Y
3,Karnataka,10,UTTARA KANNADA,1030070,JMFC Court Complex-Karwar,3,Y
3,Karnataka,10,UTTARA KANNADA,1030071,Court Complex- Ankola,"7,20",Y
3,Karnataka,10,UTTARA KANNADA,1030072,District Court Complex-Karwar,"1,2,19",Y
3,Karnataka,31,VIJAYANAGAR,1030081,Court Complex Huvina Hadagali,1,Y
3,Karnataka,31,VIJAYANAGAR,1030082,Court Complex Kudligi,"6,7",Y
3,Karnataka,31,VIJAYANAGAR,1030083,Court Complex Hospet,"8,9,10,11,12",Y
3,Karnataka,31,VIJAYANAGAR,1030085,Court Complex Harapanahalli,"4,5",Y
3,Karnataka,31,VIJAYANAGAR,1030088,Court Complex Hagaribommanahalli,"2,3",Y
3,Karnataka,3,VIJAYAPURA,1030023,Court Complex- Indi,"8,9",Y
3,Karnataka,3,VIJAYAPURA,1030024,Court complex muddebihal,"12,13,16",Y
3,Karnataka,3,VIJAYAPURA,1030025,District Court Complex-Vijayapur,"1,2,3,5,10,11",Y
3,Karnataka,3,VIJAYAPURA,1030026,Court Complex Bagewadi,"14,15",Y
3,Karnataka,3,VIJAYAPURA,1030027,Court Complex- Sindagi,"6,7",Y
3,Karnataka,30,YADGIR,1030195,District Court Complex-Yadgir,"1,2,3,5",Y
3,Karnataka,30,YADGIR,1030196,Court Complex-Shahapur,"4,6",Y
3,Karnataka,30,YADGIR,1030197,Court Complex  Shorapur,"7,8,9",Y
4,Kerala,6,Alappuzha,1040058,"COURT COMPLEX,RAMANKARI",19,N
4,Kerala,6,Alappuzha,1040059,"Family Court, Alappuzha",35,N
4,Kerala,6,Alappuzha,1040060,"Court Complex, Kayamkulam","7,8,27",N
4,Kerala,6,Alappuzha,1040061,"Court Complex, CHERTHALA","12,13,14,15,30,31,42,45,46",N
4,Kerala,6,Alappuzha,1040062,"Court Complex, MAVELIKARA","21,22,23,24,25,33,34,41",N
4,Kerala,6,Alappuzha,1040063,"Gram Nyayalaya, Ambalappuzha",37,N
4,Kerala,6,Alappuzha,1040064,"JUDICIAL FIRST CLASS MAGISTRATE, Alappuzha","6,20",N
4,Kerala,6,Alappuzha,1040065,"Family Court, Mavelikkara",36,N
4,Kerala,6,Alappuzha,1040066,"DISTRICT COURT, Alappuzha","1,2,3,4,29,32,40,47",N
4,Kerala,6,Alappuzha,1040067,"COURT of THE CHIEF JUDICIAL MAGiSTRATE, Alapuzhha",5,N
4,Kerala,6,Alappuzha,1040068,"Court Complex, Haripad","9,10,28,39",N
4,Kerala,6,Alappuzha,1040069,"JFCM, Ambalappuzha",11,N
4,Kerala,6,Alappuzha,1040070,"Gram Nyayalaya, Kanjikuzhi",38,N
4,Kerala,6,Alappuzha,1040071,"Court Complex, Chengannur","16,17,18,26,43,44",N
4,Kerala,2,Ernakulam,1040008,"COURT COMPLEX,KOLENCHERRY","19,20,58",N
4,Kerala,2,Ernakulam,1040009,"COURT COMPLEX,PERUMBAVOOR","26,27,28,29,30,65,66,78,84",N
4,Kerala,2,Ernakulam,1040010,JFCM Njarakal,69,N
4,Kerala,2,Ernakulam,1040011,"DISTRICT COURT ANNEX, KALOOR,","33,34,35,36,60",N
4,Kerala,2,Ernakulam,1040012,Chottanikara Court Complex,61,N
4,Kerala,2,Ernakulam,1040013,"JFCM Court,Kakkanad",62,N
4,Kerala,2,Ernakulam,1040014,"JFCM, Angamaly",64,N
4,Kerala,2,Ernakulam,1040015,Court complex Tripunithura,74,N
4,Kerala,2,Ernakulam,1040016,"Court complex, Mattanchery",70,N
4,Kerala,2,Ernakulam,1040017,JFCM Court Piravom,67,N
4,Kerala,2,Ernakulam,1040018,DISTRICT COURT ERNAKULAM,"1,2,3,4,5,6,7,8,9,10,11,12,25,31,37,53,54,55,56,57,79,88,90",Y
4,Kerala,2,Ernakulam,1040019,COURT COMPLEX NORTH PARAVUR,"38,39,40,41,42,43,59,83",N
4,Kerala,2,Ernakulam,1040021,Atrocities Trial Court,52,N
4,Kerala,2,Ernakulam,1040022,COURT COMPLEX MUVATTUPUZHA,"46,47,48,49,50,51,71,75,81,85",N
4,Kerala,2,Ernakulam,1040023,"COURT COMPLEX,PANAMPILLY NAGAR",32,N
4,Kerala,2,Ernakulam,1040024,"COURT COMPLEX ,KOCHI","13,14,15,16,17,18,82",N
4,Kerala,2,Ernakulam,1040025,COURT COMPLEX KOTHAMANGALAM,"44,45,76",N
4,Kerala,2,Ernakulam,1040026,"COURT COMPLEX ,ALUVA","21,22,23,24,80",N
4,Kerala,2,Ernakulam,1040185,"JFCM Court Complex, Kalamassery",63,N
4,Kerala,2,Ernakulam,1040186,"JFCM3 Court Complex, North Paravur",68,N
4,Kerala,2,Ernakulam,1040189,"Family Court, North Paravur Complex",86,N
4,Kerala,2,Ernakulam,1040190,"FTSC,North Paravur Complex",87,N
4,Kerala,2,Ernakulam,1040199,"Family Court, Aluva Complex",89,N
4,Kerala,7,Idukki,1040072,COURT COMPLEX KATTAPPANA,"14,15,16,24,32,34,37",Y
4,Kerala,7,Idukki,1040073,"DISTRICT COURT MUTTAM, Idukki, Thoduphuzha","1,2,3,4,5,6,7,8,31,38",Y
4,Kerala,7,Idukki,1040074,COURT COMPLEX DEVIKULAM,"19,20,25,35,36",Y
4,Kerala,7,Idukki,1040075,Nyayalaya Nedumkandam,29,Y
4,Kerala,7,Idukki,1040076,"COURT COMPLEX, PEERUMEDU","21,22,23",Y
4,Kerala,7,Idukki,1040077,COURT COMPLEX IDUKKI,"9,10,11,33",Y
4,Kerala,7,Idukki,1040078,FAMILY COURT THODUPUZHA,26,Y
4,Kerala,7,Idukki,1040079,"Nyayalaya Azhutha, Peermade",28,Y
4,Kerala,7,Idukki,1040080,Family Court  Kattappana,30,Y
4,Kerala,7,Idukki,1040081,COURT COMPLEX ADIMALY,"13,27",Y
4,Kerala,7,Idukki,1040082,"COURT COMPLEX, NEDUMKANDAM",12,Y
4,Kerala,3,Kannur,1040027,Gramnyayalaya Irikkur,25,N
4,Kerala,3,Kannur,1040028,"JFCM, FTSC Mattannur","21,35",N
4,Kerala,3,Kannur,1040029,"DISTRICT COURT THALASSERRY, Kannur","1,2,3,4,5,6,7,26,29,34",N
4,Kerala,3,Kannur,1040030,Court Complex Thaliparambu,"18,19,22,30",N
4,Kerala,3,Kannur,1040031,COURT COMPLEX KANNUR,"8,9,10,11,12,20,23,31,33",N
4,Kerala,3,Kannur,1040032,"Court Complex, Sub Court, Payyannur","15,16,17,32",N
4,Kerala,3,Kannur,1040033,"Family court, Thalassery",24,N
4,Kerala,3,Kannur,1040034,Court Complex Kuthuparambu,"13,14",N
4,Kerala,3,Kannur,1040170,"Gramanyayalaya , Payam",27,N
4,Kerala,3,Kannur,1040182,"Gramanyayalaya , Chokli",28,N
4,Kerala,1,Kasaragod,1040005,DISTRICT COURT KASARGOD,"1,2,3,4,5,6,11,12,14,18",N
4,Kerala,1,Kasaragod,1040006,Family Court Kasargod,13,N
4,Kerala,1,Kasaragod,1040007,"Court Complex, Hosdurg","7,8,9,10,16,17",N
4,Kerala,1,Kasaragod,1040166,Gramnyayalaya Parappa,15,N
4,Kerala,15,Kollam,1040133,JFMC Temp Kadakkal,40,N
4,Kerala,15,Kollam,1040134,"Court Center ,Paravur","45,55",N
4,Kerala,15,Kollam,1040136,Court Centre JFMC Temp  Chavara,42,N
4,Kerala,15,Kollam,1040139,JFMC Temp Kollam,48,N
4,Kerala,15,Kollam,1040140,Court Complex Punalur,"1,29,30,31,43,49,51,57,59",N
4,Kerala,15,Kollam,1040142,"Gram Nyayalaya, Chittumala",44,N
4,Kerala,15,Kollam,1040143,Spl Court for SC ST POA Act cases,39,N
4,Kerala,15,Kollam,1040144,"MACT, Kollam",20,N
4,Kerala,15,Kollam,1040145,Munsiff Magistrate Court  Paravoor,"18,33",N
4,Kerala,15,Kollam,1040147,"Court Complex, Karunagapally","10,11,34,52,56",N
4,Kerala,15,Kollam,1040148,DISTRICT COURT KOLLAM,"2,4,5,6,14,19,46,58,62",Y
4,Kerala,15,Kollam,1040150,WAKF TRIBUNAL   Family Court KOLLAM,"21,36",Y
4,Kerala,15,Kollam,1040153,Munsiff Magistrate  Sasthamkotta,"22,23,38",N
4,Kerala,15,Kollam,1040154,"Court Centre, Chadayamangalam",41,N
4,Kerala,15,Kollam,1040169,"Court Centre, Pathanapuram",32,N
4,Kerala,15,Kollam,1040175,"Court complex,Kottarakkara","24,25,26,27,28,35,50,54",N
4,Kerala,15,Kollam,1040178,"Court Centre, Chavara","37,47",N
4,Kerala,15,Kollam,1040184,FTSC Centre Kollam,"9,53",N
4,Kerala,15,Kollam,1370168,Model Digital Family Court Sasthamcotta,60,N
4,Kerala,15,Kollam,1370169,ADDITIONAL DISTRICT AND SESSIONS  SPECIAL COURT  PUTTINGAL DEVI TEMPLE  CASE,61,N
4,Kerala,10,Kottayam,1040100,COURT COMPLEX KANJIRAPPALLY,"22,23,24",Y
4,Kerala,10,Kottayam,1040101,"COURT COMPLEX, PALA","13,14,15,19,33",Y
4,Kerala,10,Kottayam,1040103,DISTRICT COURT KOTTAYAM,"1,2,3,4,5,6,7,8,30,32",Y
4,Kerala,10,Kottayam,1040104,Gram Nyayalaya Pampady,28,Y
4,Kerala,10,Kottayam,1040105,COURT COMPLEX ETTUMANOOR,"9,10,35",Y
4,Kerala,10,Kottayam,1040106,MUNSIFF COURT CHANGANASSERY,11,Y
4,Kerala,10,Kottayam,1040107,"FAMILY COURT,ETTUMANOOR",26,Y
4,Kerala,10,Kottayam,1040108,COURT COMPLEX CHANGANASSERRY,"16,31",Y
4,Kerala,10,Kottayam,1040109,COURT COMPLEX VAIKOM,"20,25",Y
4,Kerala,10,Kottayam,1040110,COURT COMPLEX ERATTUPETTA,"17,18,34",Y
4,Kerala,10,Kottayam,1040111,Gram Nyayalaya Vaikom,29,Y
4,Kerala,10,Kottayam,1040112,"FAMILY COURT,PALA",27,Y
4,Kerala,5,Kozhikode,1040046,"Court Complex, JFCMC, Kunnamangalam",23,N
4,Kerala,5,Kozhikode,1040047,"DISTRICT COURT, KOZHIKODE","1,2,3,4,7,8,9,10,11,19,20,24,38,39,43,44,45,46,47,48",N
4,Kerala,5,Kozhikode,1040048,"Family Court, Vatakara",40,N
4,Kerala,5,Kozhikode,1040049,COURT COMPLEX KOYILANDY,"30,31,32,42,51",N
4,Kerala,5,Kozhikode,1040050,FAMILY COURT KOZHIKODE,37,N
4,Kerala,5,Kozhikode,1040051,"MUSIFF COURT, JFCM I & II Perambara, Kozhikode","27,28,29",N
4,Kerala,5,Kozhikode,1040052,"MUNSIFF-MAGISTRATE COURT, Payoli, Kozhikode","35,36",N
4,Kerala,5,Kozhikode,1040053,"MUNSIFF-MAGISTRATE COURT, Nadapuram, Kozhikode","33,34,53",N
4,Kerala,5,Kozhikode,1040054,Court complex Thamarassery,"25,26,41",N
4,Kerala,5,Kozhikode,1040055,COURT FOR THE Trial OF MARAD CA,"21,22",N
4,Kerala,5,Kozhikode,1040057,"COURT COMPLEX, Addl DC, VATAKARA","12,13,14,15,16,17,18,52,54",N
4,Kerala,5,Kozhikode,1040179,Grama Nyayalaya Kunnummal,49,N
4,Kerala,5,Kozhikode,1040180,Grama Nyayalaya Koduvally,50,N
4,Kerala,11,Malappuram,1040113,"Court complex, Sub Court, Tirur","8,9,10,24,29,33",Y
4,Kerala,11,Malappuram,1040114,"Family Court, manjeri Malappuram",25,Y
4,Kerala,11,Malappuram,1040115,"MOTOR ACCIDENT CLAIMS TRIBUNAL, Tirur",11,Y
4,Kerala,11,Malappuram,1040116,JFCMC Forest Manjeri,12,Y
4,Kerala,11,Malappuram,1040117,"JUDICIAL First CLASS MAGISTRATE, Mallapuram",20,N
4,Kerala,11,Malappuram,1040118,"Court Complex, Nilambur","16,37",Y
4,Kerala,11,Malappuram,1040119,"Court complex, Parappanangadi","17,18,19,36",Y
4,Kerala,11,Malappuram,1040120,"Court Complex, perinthalmanna","13,14,15,28,35",Y
4,Kerala,11,Malappuram,1040121,"SCST Court,Manjeri",26,N
4,Kerala,11,Malappuram,1040122,"MUNSIFF MAGISTRATE COURT PONNANI, manjeri","22,23",Y
4,Kerala,11,Malappuram,1040123,DISTRICT COURT MANJERI,"1,2,3,4,5,6,7,27,32,34",Y
4,Kerala,11,Malappuram,1040167,Grama Nyayalaya Ponnani Edappal,30,Y
4,Kerala,11,Malappuram,1040168,Grama Nyayalaya Pulamanthole,31,Y
4,Kerala,11,Malappuram,1040197,"Fast Track Special Court, Nilambur",38,Y
4,Kerala,11,Malappuram,1040198,"Fast Track Special Court, Ponnani",39,Y
4,Kerala,8,Palakkad,1040083,"COURT COMPLEX ,ALATHUR","11,12,24,36",N
4,Kerala,8,Palakkad,1040084,Gram Nyayalaya Thenkurissi,31,N
4,Kerala,8,Palakkad,1040085,Gram Nyayalaya Pudupariyaram,30,N
4,Kerala,8,Palakkad,1040086,FAMILY COURT OTTAPALAM,29,N
4,Kerala,8,Palakkad,1040087,"COURT COMPLEX,CHITTUR","13,14,28",N
4,Kerala,8,Palakkad,1040088,"JUDICIAL First CLASS MAGISTRATE, Ottapalam",20,N
4,Kerala,8,Palakkad,1040089,"MUNSIFF MAGISTRATE COURT ,PATTAMBI","15,16,33",N
4,Kerala,8,Palakkad,1040090,"MUNSIFF MAGISTRATE COURT,MANNARKKAD","9,10,22",N
4,Kerala,8,Palakkad,1040091,"FAMILY COURT,PALAKKAD",23,N
4,Kerala,8,Palakkad,1040092,"COURT COMPLEX, MACT, OTTAPALAM","17,18,19,27,35",N
4,Kerala,8,Palakkad,1040093,DISTRICT COURT PALAKKAD,"1,2,3,4,5,6,7,8,21,25,26,32",N
4,Kerala,8,Palakkad,1040164,Gram Nyayalaya Sreekrishnapuram,34,N
4,Kerala,8,Palakkad,1040196,"Court Complex, Attappadi at Agali","37,38",N
4,Kerala,12,Pathanamthitta,1040124,FAMILY COURT THIRUVALLA,16,N
4,Kerala,12,Pathanamthitta,1040125,Family Court  Pathanamthitta,17,N
4,Kerala,12,Pathanamthitta,1040126,DISTRICT COURT PATHANAMTHITTA,"1,2,3,4,5,6,15,18,19,22,28",N
4,Kerala,12,Pathanamthitta,1040127,"COURT COMPLEX, Munsiff Court, ADOOR","10,14,23,27,29",N
4,Kerala,12,Pathanamthitta,1040128,"COURT COMPLEX, THIRUVALLA","11,12,13,24,26",Y
4,Kerala,12,Pathanamthitta,1040129,Judicial First Class Magistrate Court Ranni,8,N
4,Kerala,12,Pathanamthitta,1040130,MUNSIFF COURT RANNI,"7,25",N
4,Kerala,12,Pathanamthitta,1040163,GRAM NYAYALAYA PANDALAM,20,N
4,Kerala,12,Pathanamthitta,1040165,Gramnyayalaya Ranni,21,N
4,Kerala,9,Thiruvananthapuram,1040094,COURT COMPLEX VANCHIYOOR,"1,2,3,4,5,6,7,8,9,10,11,32,33,34,35,36,42,43,46,47,48,59,60",N
4,Kerala,9,Thiruvananthapuram,1040095,JFMC KATTAKKADA,20,N
4,Kerala,9,Thiruvananthapuram,1040096,"COURT COMPLEX, VARKALA","29,30,31",N
4,Kerala,9,Thiruvananthapuram,1040097,COURT COMPLEX NEDUMANGAD,"16,17,18,19,37,38,44,54,57",N
4,Kerala,9,Thiruvananthapuram,1040098,COURT COMPLEX ATTINGAL,"12,13,14,15,21,45,49,52,56,61",N
4,Kerala,9,Thiruvananthapuram,1040099,COURT COMPLEX NEYYATTINKARA,"22,23,24,25,26,27,28,39,40,41,53,55,58",N
4,Kerala,9,Thiruvananthapuram,1040171,Grama Nyayalaya Parasala,50,N
4,Kerala,9,Thiruvananthapuram,1040181,JFMC (FOREST) Nedumangad,51,N
4,Kerala,9,Thiruvananthapuram,1040188,Special Court for SC/ST PoA Cases,62,N
4,Kerala,9,Thiruvananthapuram,1040191,Court Centre FTSC Neyyattinkara,"63,68",N
4,Kerala,9,Thiruvananthapuram,1040192,"Fast Track Special Court,Nedumangad",64,N
4,Kerala,9,Thiruvananthapuram,1040193,"Fast Track Special Court,Kattakkada",65,N
4,Kerala,9,Thiruvananthapuram,1040194,"Fast Track Special Court , Varkala",66,N
4,Kerala,9,Thiruvananthapuram,1040195,"Fast Track Special Court,Trivandrum",67,N
4,Kerala,4,Thrissur,1040036,"COURT COMPLEX, MACT, IRINJALAKKUDA","10,11,12,26,28,31,39",N
4,Kerala,4,Thrissur,1040038,"COURT COMPLEX ,CHAVAKKAD","16,17,22,38",N
4,Kerala,4,Thrissur,1040039,COURT COMPLEX.KODUNGALLUR,"18,19,27",N
4,Kerala,4,Thrissur,1040040,Court complex  Chalakudy,"15,21",N
4,Kerala,4,Thrissur,1040041,DISTRICT COURT THRISSUR,"1,2,3,4,5,6,7,8,23,24,25,29,32",N
4,Kerala,4,Thrissur,1040042,"Court Complex, Kunnamkulam","9,35,40",N
4,Kerala,4,Thrissur,1040043,"JFCM, Irinijalakuda, thrissur",20,N
4,Kerala,4,Thrissur,1040044,"COURT COMPLEX , Munsiff Court, WADAKKANCHERY","13,14",N
4,Kerala,4,Thrissur,1040045,"Family Court Complex, Thrissur","30,33,34,41",N
4,Kerala,4,Thrissur,1040172,"Gramanyayalaya, Pazhayannur",36,N
4,Kerala,4,Thrissur,1040173,"Gramanyayalaya, Mathilakam",37,N
4,Kerala,4,Thrissur,1370174,FAST TRACK SPECIAL COURT POCSO II THRISSUR,43,N
4,Kerala,4,Thrissur,1370175,FAST TRACK SPECIAL COURT POCSO IRINJALAKUDA,44,N
4,Kerala,4,Thrissur,1370176,FAST TRACK SPECIAL COURT POCSO CHAVAKKAD,45,N
4,Kerala,4,Thrissur,1370177,FAST TRACK SPECIAL COURT POCSO CHALAKUDY,46,N
4,Kerala,4,Thrissur,1370178,FAST TRACK SPECIAL COURT POCSO KODUNGALLUR,47,N
4,Kerala,4,Thrissur,1370179,FAST TRACK SPECIAL COURT POCSO WADAKKANCHERY,48,N
4,Kerala,16,Wayanad,1040157,DISTRICT COURT KALPETTA,"1,2,3,4,5,17",Y
4,Kerala,16,Wayanad,1040158,"Gram Nyayalaya, Kalpetta",16,Y
4,Kerala,16,Wayanad,1040159,COURT COMPLEX MANANTHAVADY,"10,11,12,13,14",Y
4,Kerala,16,Wayanad,1040160,FAMILY COURT KALPETTA,15,Y
4,Kerala,16,Wayanad,1040161,SUB COURT SULTHAN BATHERY,"6,7,8,9,18,19",Y
33,Ladakh,1,Kargil,1330001,"District Court, Kargil","8,10",N
33,Ladakh,1,Kargil,1330002,"Munsiff Court, Drass","11,12",N
33,Ladakh,1,Kargil,1330004,Munisff Court Zanskar,"4,5",N
33,Ladakh,1,Kargil,1330005,Munsiff Court Sanku,"6,7",N
33,Ladakh,2,Leh,1330003,"District Court ,Leh","6,7,8",N
33,Ladakh,2,Leh,1330006,Munsiff Court Nobra,"4,5",N
37,Lakshadweep,1,Lakshadweep,1370001,District Court Kavaratti,1,N
37,Lakshadweep,1,Lakshadweep,1370002,Court Complex Androth,"2,3,4",N
37,Lakshadweep,1,Lakshadweep,1370003,Court Complex Amini,"5,6",N
23,Madhya Pradesh,51,Agar Malwa,1230236,District and Session court agar,1,N
23,Madhya Pradesh,51,Agar Malwa,1230237,CIVIL COURT NALKHEDA,2,N
23,Madhya Pradesh,51,Agar Malwa,1230238,CIVIL COURT SUSNER,3,N
23,Madhya Pradesh,8,Alirajpur,1230028,Civil Court Jobat,2,N
23,Madhya Pradesh,8,Alirajpur,1230029,District and Session Court,1,N
23,Madhya Pradesh,8,Alirajpur,1230030,Family Court Alirajpur,3,Y
23,Madhya Pradesh,22,Anuppur,1230089,"Civil Court, Rajendragram, MP",2,N
23,Madhya Pradesh,22,Anuppur,1230090,"Civil Court ,Kotma",3,N
23,Madhya Pradesh,22,Anuppur,1230091,District Court Anuppur MP,1,N
23,Madhya Pradesh,22,Anuppur,1230221,Family Court District Anuppur,4,N
23,Madhya Pradesh,48,Ashoknagr,1230213,civil court mugauli,2,N
23,Madhya Pradesh,48,Ashoknagr,1230214,civil court chanderi,3,N
23,Madhya Pradesh,48,Ashoknagr,1230215,District  Court AshokNagar,"1,2,3,4",N
23,Madhya Pradesh,48,Ashoknagr,1230233,Link Court Eshagarh,5,N
23,Madhya Pradesh,26,Balaghat,1230110,"Civil Court, Katangi",4,N
23,Madhya Pradesh,26,Balaghat,1230111,"District & Sessions Court, BalaghatDistrict & Sessions Court,Balaghat","1,5",N
23,Madhya Pradesh,26,Balaghat,1230112,"Civil Court, WaraseoniCivil court ,Waraseoni distt. balaghat m.p.",3,N
23,Madhya Pradesh,26,Balaghat,1230113,"Civil Court, BaiharCivil Court, Baihar Distt.-Balaghat, M.P.",2,N
23,Madhya Pradesh,26,Balaghat,1230225,Civil Court Lanji Balaghat,6,N
23,Madhya Pradesh,18,Barwani,1230067,"Civil Court , Sendhwa",5,N
23,Madhya Pradesh,18,Barwani,1230068,"Civil Court ,Rajpur",4,N
23,Madhya Pradesh,18,Barwani,1230069,"Civil Court ,Khetiya",3,N
23,Madhya Pradesh,18,Barwani,1230070,"District & Sessions Court,Barwani","1,6",N
23,Madhya Pradesh,18,Barwani,1230071,"Civil Court, Anjad",2,N
23,Madhya Pradesh,37,Betul,1230155,"District & Sessions Court,BetulDistrict & Sessions Court, Near Bus Stand, Betul","1,5",N
23,Madhya Pradesh,37,Betul,1230156,"Civil Court,MultaiCivil Court, Near Bus Stand, Multai",3,N
